iteration,class,precision,recall,f1-score,auc,accuracy,iter_num,model
iter26,2,0.1505617977528089,0.2906724511930585,0.1983715766099185,,,26.0,tabular_xgb
iter26,Accuracy,0.2831279859190344,,,,,26.0,tabular_xgb
iter26,MacroAUC,0.5646533338998742,,,,,26.0,tabular_xgb
iter26,0,0.8193832599118943,0.6714801444043321,0.7380952380952381,,,26.0,TF-IDF
iter26,1,0.5071895424836601,0.6308943089430894,0.5623188405797102,,,26.0,TF-IDF
iter26,2,0.3147699757869249,0.4153354632587859,0.3581267217630854,,,26.0,TF-IDF
iter26,Accuracy,0.6260268050151319,,,,,26.0,TF-IDF
iter26,MacroAUC,0.7826975895762347,,,,,26.0,TF-IDF
iter26,0,0.6249525976488434,1.0,0.7691948658109685,,,26.0,Transformer
iter26,1,0.0,0.0,0.0,,,26.0,Transformer
iter26,2,0.0,0.0,0.0,,,26.0,Transformer
iter26,Accuracy,0.6249525976488434,,,,,26.0,Transformer
iter26,MacroAUC,0.5454139279456602,,,,,26.0,Transformer
iter26,MicroAUC,0.7550006694211441,,,,,26.0,Transformer
iter27,0,0.7364,0.4857,0.5853,,,27.0,BERT Transformer
iter27,1,0.3488,0.6608,0.4566,,,27.0,BERT Transformer
iter27,2,0.2368,0.1648,0.1944,,,27.0,BERT Transformer
iter27,Accuracy,0.4952,,,,,27.0,BERT Transformer
iter27,MacroAUC,0.6221,,,,,27.0,BERT Transformer
iter27,MicroAUC,0.6063,,,,,27.0,BERT Transformer
iter27,0,0.7403846153846154,0.654126213592233,0.6945876288659794,,,27.0,GRU
iter27,1,0.4429530201342282,0.4674220963172804,0.4548587181254307,,,27.0,GRU
iter27,2,0.2018348623853211,0.3109540636042402,0.2447844228094575,,,27.0,GRU
iter27,Accuracy,0.5673113386423967,,,,,27.0,GRU
iter27,MacroAUC,0.6871376843085139,,,,,27.0,GRU
iter27,MicroAUC,0.742431190912439,,,,,27.0,GRU
iter27,0,0.6727166276346604,0.6972087378640777,0.6847437425506555,,,27.0,LSTM
iter27,1,0.3859060402684564,0.1628895184135977,0.2290836653386454,,,27.0,LSTM
iter27,2,0.1521394611727416,0.3392226148409894,0.2100656455142232,,,27.0,LSTM
iter27,Accuracy,0.515737580583997,,,,,27.0,LSTM
iter27,MacroAUC,0.6029249606962667,,,,,27.0,LSTM
iter27,MicroAUC,0.6326701030764754,,,,,27.0,LSTM
iter27,0,0.6833477135461605,0.6749041329356625,0.6790996784565917,,,27.0,tabular_rf
iter27,1,0.4168987929433612,0.3907745865970409,0.403414195867026,,,27.0,tabular_rf
iter27,2,0.2266187050359712,0.2769230769230769,0.2492581602373887,,,27.0,tabular_rf
iter27,Accuracy,0.5464439382434827,,,,,27.0,tabular_rf
iter27,MacroAUC,0.6519619637197421,,,,,27.0,tabular_rf
iter27,0,0.7655172413793103,0.0945888368129527,0.1683731513083048,,,27.0,tabular_xgb
iter27,1,0.3199583116206357,0.5343777197563099,0.4002607561929596,,,27.0,tabular_xgb
iter27,2,0.1555683122847302,0.5956043956043956,0.2467000455166135,,,27.0,tabular_xgb
iter27,Accuracy,0.2801822323462414,,,,,27.0,tabular_xgb
iter27,MacroAUC,0.5732810834561652,,,,,27.0,tabular_xgb
iter27,0,0.8147826086956522,0.6864468864468865,0.7451292246520875,,,27.0,TF-IDF
iter27,1,0.5401360544217687,0.6465798045602605,0.5885841363973313,,,27.0,TF-IDF
iter27,2,0.2992700729927007,0.3880126182965299,0.3379120879120879,,,27.0,TF-IDF
iter27,Accuracy,0.634581881533101,,,,,27.0,TF-IDF
iter27,MacroAUC,0.7770628742776845,,,,,27.0,TF-IDF
iter27,0,0.6249525976488434,1.0,0.7691948658109685,,,27.0,Transformer
iter27,1,0.0,0.0,0.0,,,27.0,Transformer
iter27,2,0.0,0.0,0.0,,,27.0,Transformer
iter27,Accuracy,0.6249525976488434,,,,,27.0,Transformer
iter27,MacroAUC,0.5456043855227701,,,,,27.0,Transformer
iter27,MicroAUC,0.6902590882728488,,,,,27.0,Transformer
iter28,0,0.6561,0.7311,0.6916,,,28.0,BERT Transformer
iter28,1,0.3711,0.2783,0.3181,,,28.0,BERT Transformer
iter28,2,0.1771,0.1771,0.1771,,,28.0,BERT Transformer
iter28,Accuracy,0.5405,,,,,28.0,BERT Transformer
iter28,MacroAUC,0.604,,,,,28.0,BERT Transformer
iter28,MicroAUC,0.708,,,,,28.0,BERT Transformer
iter28,0,0.716919025674786,0.6608009708737864,0.6877170824123776,,,28.0,GRU
iter28,1,0.413232104121475,0.5396600566572238,0.4680589680589681,,,28.0,GRU
iter28,2,0.1836734693877551,0.127208480565371,0.150313152400835,,,28.0,GRU
iter28,Accuracy,0.571103526734926,,,,,28.0,GRU
iter28,MacroAUC,0.6449734317764059,,,,,28.0,GRU
iter28,MicroAUC,0.7011951000960774,,,,,28.0,GRU
iter28,0,0.7732919254658385,0.1510922330097087,0.2527918781725888,,,28.0,LSTM
iter28,1,0.3239795918367347,0.1798866855524079,0.2313296903460837,,,28.0,LSTM
iter28,2,0.1216848673946957,0.8268551236749117,0.2121486854034451,,,28.0,LSTM
iter28,Accuracy,0.2313234736442927,,,,,28.0,LSTM
iter28,MacroAUC,0.5886418785674498,,,,,28.0,LSTM
iter28,MicroAUC,0.509137059341488,,,,,28.0,LSTM
iter28,0,0.7062120504437179,0.6398645789250952,0.6714031971580817,,,28.0,tabular_rf
iter28,1,0.4159592529711375,0.4180887372013652,0.4170212765957446,,,28.0,tabular_rf
iter28,2,0.2359882005899705,0.3463203463203463,0.2807017543859649,,,28.0,tabular_rf
iter28,Accuracy,0.5409056792594445,,,,,28.0,tabular_rf
iter28,MacroAUC,0.6634416046416076,,,,,28.0,tabular_rf
iter28,0,0.7982456140350878,0.0385103681760473,0.0734759790068631,,,28.0,tabular_xgb
iter28,1,0.2983392645314353,0.4291808873720136,0.3519944016794961,,,28.0,tabular_xgb
iter28,2,0.1524806554392353,0.7251082251082251,0.2519744264761188,,,28.0,tabular_xgb
iter28,Accuracy,0.232424318238679,,,,,28.0,tabular_xgb
iter28,MacroAUC,0.5758941086685238,,,,,28.0,tabular_xgb
iter28,0,0.8130081300813008,0.6603081438004402,0.728744939271255,,,28.0,TF-IDF
iter28,1,0.5258964143426295,0.631578947368421,0.5739130434782609,,,28.0,TF-IDF
iter28,2,0.273972602739726,0.3896103896103896,0.3217158176943699,,,28.0,TF-IDF
iter28,Accuracy,0.6161879895561357,,,,,28.0,TF-IDF
iter28,MacroAUC,0.772308533735519,,,,,28.0,TF-IDF
iter28,0,0.7407407407407407,0.1699029126213592,0.2764067127344521,,,28.0,Transformer
iter28,1,0.0,0.0,0.0,,,28.0,Transformer
iter28,2,0.1190792386011509,0.950530035335689,0.2116443745082612,,,28.0,Transformer
iter28,Accuracy,0.2081911262798634,,,,,28.0,Transformer
iter28,MacroAUC,0.5600432894859637,,,,,28.0,Transformer
iter28,MicroAUC,0.5117157688154438,,,,,28.0,Transformer
iter29,0,0.6344,0.6521,0.6431,,,29.0,BERT Transformer
iter29,1,0.3171,0.3186,0.3179,,,29.0,BERT Transformer
iter29,2,0.1747,0.1476,0.16,,,29.0,BERT Transformer
iter29,Accuracy,0.5009,,,,,29.0,BERT Transformer
iter29,MacroAUC,0.5622,,,,,29.0,BERT Transformer
iter29,MicroAUC,0.6591,,,,,29.0,BERT Transformer
iter29,0,0.7955357142857142,0.5406553398058253,0.6437861271676301,,,29.0,GRU
iter29,1,0.4121457489878543,0.7209631728045326,0.5244719216898506,,,29.0,GRU
iter29,2,0.2836879432624113,0.2826855123674912,0.2831858407079646,,,29.0,GRU
iter29,Accuracy,0.5612438376943496,,,,,29.0,GRU
iter29,MacroAUC,0.7079580615254218,,,,,29.0,GRU
iter29,MicroAUC,0.7401949216317079,,,,,29.0,GRU
iter29,0,0.6551932367149759,0.658373786407767,0.6567796610169492,,,29.0,LSTM
iter29,1,0.3957446808510638,0.131728045325779,0.1976620616365568,,,29.0,LSTM
iter29,2,0.131367292225201,0.3462897526501767,0.1904761904761904,,,29.0,LSTM
iter29,Accuracy,0.4838832006067501,,,,,29.0,LSTM
iter29,MacroAUC,0.618527677963037,,,,,29.0,LSTM
iter29,MicroAUC,0.6220492440861927,,,,,29.0,LSTM
iter29,0,0.688733552631579,0.6675966520526107,0.678000404776361,,,29.0,tabular_rf
iter29,1,0.3939670932358318,0.3865470852017937,0.3902218198279764,,,29.0,tabular_rf
iter29,2,0.2547770700636942,0.3018867924528302,0.2763385146804836,,,29.0,tabular_rf
iter29,Accuracy,0.5454983148772268,,,,,29.0,tabular_rf
iter29,MacroAUC,0.659455671133908,,,,,29.0,tabular_rf
iter29,0,0.7745098039215687,0.0314866480669589,0.0605132133282267,,,29.0,tabular_xgb
iter29,1,0.2944312796208531,0.4457399103139013,0.3546200499464859,,,29.0,tabular_xgb
iter29,2,0.1717428087986463,0.7660377358490567,0.2805805114029026,,,29.0,tabular_xgb
iter29,Accuracy,0.2363986519017814,,,,,29.0,tabular_xgb
iter29,MacroAUC,0.5857610086931769,,,,,29.0,tabular_xgb
iter29,0,0.8188908145580589,0.6923076923076923,0.7502977371973005,,,29.0,TF-IDF
iter29,1,0.5406824146981627,0.6710097719869706,0.5988372093023255,,,29.0,TF-IDF
iter29,2,0.3393782383419689,0.4055727554179567,0.3695345557122708,,,29.0,TF-IDF
iter29,Accuracy,0.6463944396177237,,,,,29.0,TF-IDF
iter29,MacroAUC,0.7919528877469109,,,,,29.0,TF-IDF
iter29,0,0.7472527472527473,0.1650485436893204,0.2703777335984095,,,29.0,Transformer
iter29,1,0.3333333333333333,0.0042492917847025,0.0083916083916083,,,29.0,Transformer
iter29,2,0.1192579505300353,0.9540636042402828,0.2120141342756183,,,29.0,Transformer
iter29,Accuracy,0.2066742510428517,,,,,29.0,Transformer
iter29,MacroAUC,0.5633823804699282,,,,,29.0,Transformer
iter29,MicroAUC,0.3873777659280888,,,,,29.0,Transformer
iter3,0,0.7296,0.4816,0.5802,,,3.0,BERT Transformer
iter3,1,0.3716,0.7326,0.4931,,,3.0,BERT Transformer
iter3,2,0.1707,0.0792,0.1082,,,3.0,BERT Transformer
iter3,Accuracy,0.5044,,,,,3.0,BERT Transformer
iter3,MacroAUC,0.6197,,,,,3.0,BERT Transformer
iter3,MicroAUC,0.5936,,,,,3.0,BERT Transformer
iter3,0,0.7439846005774784,0.4690533980582524,0.5753628582061779,,,3.0,GRU
iter3,1,0.378535170413343,0.7393767705382436,0.5007194244604316,,,3.0,GRU
iter3,2,0.1552511415525114,0.1201413427561837,0.1354581673306772,,,3.0,GRU
iter3,Accuracy,0.5039817974971559,,,,,3.0,GRU
iter3,MacroAUC,0.6518033975676664,,,,,3.0,GRU
iter3,MicroAUC,0.6945985694951903,,,,,3.0,GRU
iter3,0,0.6646525679758308,0.6674757281553398,0.6660611565243718,,,3.0,LSTM
iter3,1,0.4049844236760124,0.1841359773371104,0.2531645569620253,,,3.0,LSTM
iter3,2,0.1361573373676248,0.3180212014134275,0.1906779661016949,,,3.0,LSTM
iter3,Accuracy,0.5005688282138794,,,,,3.0,LSTM
iter3,MacroAUC,0.5675421322238704,,,,,3.0,LSTM
iter3,MicroAUC,0.6063664179813854,,,,,3.0,LSTM
iter3,0,0.689757545769421,0.5906779661016949,0.6363843871262269,,,3.0,tabular_rf
iter3,1,0.3834281072298944,0.4310502283105022,0.4058469475494411,,,3.0,tabular_rf
iter3,2,0.1878787878787878,0.2713347921225383,0.2220232766338406,,,3.0,tabular_rf
iter3,Accuracy,0.5086912065439673,,,,,3.0,tabular_rf
iter3,MacroAUC,0.646195085916225,,,,,3.0,tabular_rf
iter3,0,0.6132075471698113,0.0275423728813559,0.0527169505271695,,,3.0,tabular_xgb
iter3,1,0.2808283652337621,0.817351598173516,0.4180289584306398,,,3.0,tabular_xgb
iter3,2,0.1567043618739903,0.212253829321663,0.1802973977695167,,,3.0,tabular_xgb
iter3,Accuracy,0.2701942740286298,,,,,3.0,tabular_xgb
iter3,MacroAUC,0.5446352613345197,,,,,3.0,tabular_xgb
iter3,0,0.8216503992901508,0.6849112426035503,0.7470754336425979,,,3.0,TF-IDF
iter3,1,0.5684647302904564,0.6534181240063593,0.6079881656804734,,,3.0,TF-IDF
iter3,2,0.2821100917431192,0.4032786885245901,0.3319838056680162,,,3.0,TF-IDF
iter3,Accuracy,0.6386701662292213,,,,,3.0,TF-IDF
iter3,MacroAUC,0.7782502177005539,,,,,3.0,TF-IDF
iter3,0,0.712082262210797,0.1680825242718446,0.2719685812469317,,,3.0,Transformer
iter3,1,0.2723577235772357,0.8541076487252125,0.413013698630137,,,3.0,Transformer
iter3,2,0.2352941176470588,0.0282685512367491,0.0504731861198738,,,3.0,Transformer
iter3,Accuracy,0.3367463026166097,,,,,3.0,Transformer
iter3,MacroAUC,0.5482999608743188,,,,,3.0,Transformer
iter3,MicroAUC,0.621353326519762,,,,,3.0,Transformer
iter30,0,0.6355,0.7846,0.7022,,,30.0,BERT Transformer
iter30,1,0.3573,0.1984,0.2551,,,30.0,BERT Transformer
iter30,2,0.2162,0.1771,0.1947,,,30.0,BERT Transformer
iter30,Accuracy,0.5526,,,,,30.0,BERT Transformer
iter30,MacroAUC,0.5805,,,,,30.0,BERT Transformer
iter30,MicroAUC,0.7148,,,,,30.0,BERT Transformer
iter30,0,0.6774774774774774,0.4563106796116505,0.5453226976069616,,,30.0,GRU
iter30,1,0.2983521248915872,0.4872521246458923,0.3700914470145239,,,30.0,GRU
iter30,2,0.160427807486631,0.2120141342756183,0.182648401826484,,,30.0,GRU
iter30,Accuracy,0.4383769434963974,,,,,30.0,GRU
iter30,MacroAUC,0.5743185348133022,,,,,30.0,GRU
iter30,MicroAUC,0.5672969220001411,,,,,30.0,GRU
iter30,0,0.6578947368421053,0.6067961165048543,0.6313131313131313,,,30.0,LSTM
iter30,1,0.3209606986899563,0.2082152974504249,0.2525773195876288,,,30.0,LSTM
iter30,2,0.1456752655538695,0.3392226148409894,0.2038216560509554,,,30.0,LSTM
iter30,Accuracy,0.4713689799014031,,,,,30.0,LSTM
iter30,MacroAUC,0.568507726931217,,,,,30.0,LSTM
iter30,MicroAUC,0.5766463841407443,,,,,30.0,LSTM
iter30,0,0.6903195488721805,0.6143872856545378,0.6501438371321089,,,30.0,tabular_rf
iter30,1,0.4175467099918765,0.4378194207836456,0.4274428274428274,,,30.0,tabular_rf
iter30,2,0.2087087087087087,0.3021739130434782,0.2468916518650089,,,30.0,tabular_rf
iter30,Accuracy,0.5272049689440994,,,,,30.0,tabular_rf
iter30,MacroAUC,0.6442601766602931,,,,,30.0,tabular_rf
iter30,0,0.875,0.0380593893768297,0.0729458917835671,,,30.0,tabular_xgb
iter30,1,0.3026404874746107,0.7614991482112436,0.4331395348837209,,,30.0,tabular_xgb
iter30,2,0.1354705274043433,0.2847826086956522,0.1836019621583742,,,30.0,tabular_xgb
iter30,Accuracy,0.2772670807453416,,,,,30.0,tabular_xgb
iter30,MacroAUC,0.5532742003804788,,,,,30.0,tabular_xgb
iter30,0,0.8228520814880426,0.6815847395451211,0.7455858747993579,,,30.0,TF-IDF
iter30,1,0.5382513661202186,0.6375404530744336,0.5837037037037037,,,30.0,TF-IDF
iter30,2,0.2897196261682243,0.4025974025974026,0.3369565217391304,,,30.0,TF-IDF
iter30,Accuracy,0.6321537789427698,,,,,30.0,TF-IDF
iter30,MacroAUC,0.7757118038023645,,,,,30.0,TF-IDF
iter30,0,0.6257131989349562,0.9981796116504854,0.7692307692307693,,,30.0,Transformer
iter30,1,0.375,0.0042492917847025,0.0084033613445378,,,30.0,Transformer
iter30,2,0.0,0.0,0.0,,,30.0,Transformer
iter30,Accuracy,0.6249525976488434,,,,,30.0,Transformer
iter30,MacroAUC,0.5657613019508448,,,,,30.0,Transformer
iter30,MicroAUC,0.7509333427670664,,,,,30.0,Transformer
iter4,0,0.6429,0.7637,0.6981,,,4.0,BERT Transformer
iter4,1,0.3198,0.126,0.1808,,,4.0,BERT Transformer
iter4,2,0.174,0.2491,0.2049,,,4.0,BERT Transformer
iter4,Accuracy,0.5298,,,,,4.0,BERT Transformer
iter4,MacroAUC,0.5678,,,,,4.0,BERT Transformer
iter4,MicroAUC,0.6885,,,,,4.0,BERT Transformer
iter4,0,0.7142857142857143,0.2942961165048544,0.4168457241082939,,,4.0,GRU
iter4,1,0.2922535211267605,0.7053824362606232,0.4132780082987551,,,4.0,GRU
iter4,2,0.1496062992125984,0.1342756183745583,0.1415270018621973,,,4.0,GRU
iter4,Accuracy,0.3871824042472506,,,,,4.0,GRU
iter4,MacroAUC,0.58610632297305,,,,,4.0,GRU
iter4,MicroAUC,0.5921019953351916,,,,,4.0,GRU
iter4,0,0.6888111888111889,0.5976941747572816,0.6400259909031839,,,4.0,LSTM
iter4,1,0.34375,0.3271954674220963,0.3352685050798258,,,4.0,LSTM
iter4,2,0.1532710280373831,0.2897526501766784,0.2004889975550122,,,4.0,LSTM
iter4,Accuracy,0.4922260144103147,,,,,4.0,LSTM
iter4,MacroAUC,0.6042850566237733,,,,,4.0,LSTM
iter4,MicroAUC,0.6662732109737899,,,,,4.0,LSTM
iter4,0,0.6685934489402697,0.5822147651006712,0.6224215246636772,,,4.0,tabular_rf
iter4,1,0.3807565789473684,0.4082892416225749,0.3940425531914893,,,4.0,tabular_rf
iter4,2,0.1732605729877216,0.2504930966469428,0.2048387096774193,,,4.0,tabular_rf
iter4,Accuracy,0.4914285714285714,,,,,4.0,tabular_rf
iter4,MacroAUC,0.6107313350191478,,,,,4.0,tabular_rf
iter4,0,0.7291666666666666,0.0293624161073825,0.0564516129032258,,,4.0,tabular_xgb
iter4,1,0.3004307250538406,0.7380952380952381,0.4270408163265306,,,4.0,tabular_xgb
iter4,2,0.1539807524059492,0.3471400394477317,0.2133333333333333,,,4.0,tabular_xgb
iter4,Accuracy,0.2690683229813664,,,,,4.0,tabular_xgb
iter4,MacroAUC,0.5603797972185198,,,,,4.0,tabular_xgb
iter4,0,0.8001707941929974,0.6814545454545454,0.7360565593087196,,,4.0,TF-IDF
iter4,1,0.5131034482758621,0.6128500823723229,0.5585585585585585,,,4.0,TF-IDF
iter4,2,0.3061728395061728,0.3887147335423197,0.3425414364640884,,,4.0,TF-IDF
iter4,Accuracy,0.6227727075184702,,,,,4.0,TF-IDF
iter4,MacroAUC,0.7661693801480843,,,,,4.0,TF-IDF
iter4,0,0.6249525976488434,1.0,0.7691948658109685,,,4.0,Transformer
iter4,1,0.0,0.0,0.0,,,4.0,Transformer
iter4,2,0.0,0.0,0.0,,,4.0,Transformer
iter4,Accuracy,0.6249525976488434,,,,,4.0,Transformer
iter4,MacroAUC,0.5491517164626685,,,,,4.0,Transformer
iter4,MicroAUC,0.7047575926091304,,,,,4.0,Transformer
iter5,0,0.7032,0.5789,0.635,,,5.0,BERT Transformer
iter5,1,0.36,0.5161,0.4241,,,5.0,BERT Transformer
iter5,2,0.2033,0.1852,0.1938,,,5.0,BERT Transformer
iter5,Accuracy,0.5152,,,,,5.0,BERT Transformer
iter5,MacroAUC,0.6105,,,,,5.0,BERT Transformer
iter5,MicroAUC,0.6496,,,,,5.0,BERT Transformer
iter5,0,0.669606512890095,0.5989077669902912,0.6322869955156951,,,5.0,GRU
iter5,1,0.3605263157894737,0.1940509915014164,0.2523020257826888,,,5.0,GRU
iter5,2,0.1545338441890166,0.4275618374558304,0.2270168855534709,,,5.0,GRU
iter5,Accuracy,0.472127417519909,,,,,5.0,GRU
iter5,MacroAUC,0.6045432907690711,,,,,5.0,GRU
iter5,MicroAUC,0.6292804664635826,,,,,5.0,GRU
iter5,0,0.6642670157068062,0.6158980582524272,0.639168765743073,,,5.0,LSTM
iter5,1,0.3319919517102616,0.2337110481586402,0.2743142144638404,,,5.0,LSTM
iter5,2,0.1552287581699346,0.3356890459363957,0.2122905027932961,,,5.0,LSTM
iter5,Accuracy,0.4835039817974971,,,,,5.0,LSTM
iter5,MacroAUC,0.6056143132691126,,,,,5.0,LSTM
iter5,MicroAUC,0.6108309752596038,,,,,5.0,LSTM
iter5,0,0.672436174816097,0.6434782608695652,0.6576385950063479,,,5.0,tabular_rf
iter5,1,0.3788018433179723,0.3760292772186642,0.3774104683195592,,,5.0,tabular_rf
iter5,2,0.2225913621262458,0.273469387755102,0.2454212454212454,,,5.0,tabular_rf
iter5,Accuracy,0.5250125062531266,,,,,5.0,tabular_rf
iter5,MacroAUC,0.6328557554746052,,,,,5.0,tabular_rf
iter5,0,0.7730496453900709,0.0451345755693581,0.0852895148669796,,,5.0,tabular_xgb
iter5,1,0.2898474487112046,0.5041171088746569,0.3680694722778891,,,5.0,tabular_xgb
iter5,2,0.1733128834355828,0.6918367346938775,0.2771872444807849,,,5.0,tabular_xgb
iter5,Accuracy,0.2498749374687343,,,,,5.0,tabular_xgb
iter5,MacroAUC,0.5995129652894687,,,,,5.0,tabular_xgb
iter5,0,0.8176211453744493,0.6863905325443787,0.746280659429031,,,5.0,TF-IDF
iter5,1,0.5482014388489208,0.6205211726384365,0.5821237585943468,,,5.0,TF-IDF
iter5,2,0.2953020134228188,0.4244372990353697,0.3482849604221636,,,5.0,TF-IDF
iter5,Accuracy,0.6328502415458938,,,,,5.0,TF-IDF
iter5,MacroAUC,0.7858885249469014,,,,,5.0,TF-IDF
iter5,0,0.7080103359173127,0.1662621359223301,0.2692874692874692,,,5.0,Transformer
iter5,1,0.2702222222222222,0.8611898016997167,0.4113667117726657,,,5.0,Transformer
iter5,2,0.0,0.0,0.0,,,5.0,Transformer
iter5,Accuracy,0.3344709897610921,,,,,5.0,Transformer
iter5,MacroAUC,0.562732557039635,,,,,5.0,Transformer
iter5,MicroAUC,0.4614665442582288,,,,,5.0,Transformer
iter6,0,0.7299,0.5584,0.6327,,,6.0,BERT Transformer
iter6,1,0.3578,0.6602,0.4641,,,6.0,BERT Transformer
iter6,2,0.2029,0.0519,0.0826,,,6.0,BERT Transformer
iter6,Accuracy,0.526,,,,,6.0,BERT Transformer
iter6,MacroAUC,0.6352,,,,,6.0,BERT Transformer
iter6,MicroAUC,0.6198,,,,,6.0,BERT Transformer
iter6,0,0.8366013071895425,0.3883495145631068,0.5304600082884376,,,6.0,GRU
iter6,1,0.4249263984298331,0.613314447592068,0.5020289855072464,,,6.0,GRU
iter6,2,0.1500586166471277,0.4522968197879858,0.2253521126760563,,,6.0,GRU
iter6,Accuracy,0.4554417899127796,,,,,6.0,GRU
iter6,MacroAUC,0.6825336457584353,,,,,6.0,GRU
iter6,MicroAUC,0.6267349404330227,,,,,6.0,GRU
iter6,0,0.6614525139664804,0.7184466019417476,0.6887725421756835,,,6.0,LSTM
iter6,1,0.3280757097791798,0.1473087818696883,0.2033235581622678,,,6.0,LSTM
iter6,2,0.1811320754716981,0.3392226148409894,0.2361623616236162,,,6.0,LSTM
iter6,Accuracy,0.5248388320060675,,,,,6.0,LSTM
iter6,MacroAUC,0.6196424686934989,,,,,6.0,LSTM
iter6,MicroAUC,0.6786017769644058,,,,,6.0,LSTM
iter6,0,0.7045454545454546,0.5893536121673004,0.6418219461697723,,,6.0,tabular_rf
iter6,1,0.4107424960505529,0.4553415061295972,0.4318936877076412,,,6.0,tabular_rf
iter6,2,0.2363636363636363,0.358974358974359,0.2850430696945967,,,6.0,tabular_rf
iter6,Accuracy,0.5221613545816733,,,,,6.0,tabular_rf
iter6,MacroAUC,0.6595466405363682,,,,,6.0,tabular_rf
iter6,0,0.6985294117647058,0.0401351922264469,0.0759089093088294,,,6.0,tabular_xgb
iter6,1,0.2678421494542401,0.5586690017513135,0.3620885357548241,,,6.0,tabular_xgb
iter6,2,0.1461949265687583,0.4319526627218935,0.2184538653366583,,,6.0,tabular_xgb
iter6,Accuracy,0.2370517928286852,,,,,6.0,tabular_xgb
iter6,MacroAUC,0.5442867492636607,,,,,6.0,tabular_xgb
iter6,0,0.8250676284941388,0.6792873051224945,0.745114006514658,,,6.0,TF-IDF
iter6,1,0.5321477428180574,0.6472545757071547,0.5840840840840841,,,6.0,TF-IDF
iter6,2,0.3604651162790697,0.4813664596273292,0.4122340425531915,,,6.0,TF-IDF
iter6,Accuracy,0.6427312775330396,,,,,6.0,TF-IDF
iter6,MacroAUC,0.795686639810253,,,,,6.0,TF-IDF
iter6,0,0.7291139240506329,0.174757281553398,0.2819383259911894,,,6.0,Transformer
iter6,1,0.2729705619982159,0.8668555240793201,0.4151967435549525,,,6.0,Transformer
iter6,2,0.0,0.0,0.0,,,6.0,Transformer
iter6,Accuracy,0.3412969283276451,,,,,6.0,Transformer
iter6,MacroAUC,0.5648865868713558,,,,,6.0,Transformer
iter6,MicroAUC,0.452999193674682,,,,,6.0,Transformer
iter7,0,0.7439,0.5022,0.5996,,,7.0,BERT Transformer
iter7,1,0.3508,0.7168,0.471,,,7.0,BERT Transformer
iter7,2,0.2436,0.0704,0.1092,,,7.0,BERT Transformer
iter7,Accuracy,0.5092,,,,,7.0,BERT Transformer
iter7,MacroAUC,0.6274,,,,,7.0,BERT Transformer
iter7,MicroAUC,0.6224,,,,,7.0,BERT Transformer
iter7,0,0.750965250965251,0.4720873786407767,0.5797317436661699,,,7.0,GRU
iter7,1,0.3948030176026823,0.6671388101983002,0.4960505529225908,,,7.0,GRU
iter7,2,0.1470588235294117,0.2120141342756183,0.1736613603473227,,,7.0,GRU
iter7,Accuracy,0.4963974213120971,,,,,7.0,GRU
iter7,MacroAUC,0.6428682877238993,,,,,7.0,GRU
iter7,MicroAUC,0.6483993788116919,,,,,7.0,GRU
iter7,0,0.6850558659217877,0.5952669902912622,0.637012987012987,,,7.0,LSTM
iter7,1,0.3302752293577982,0.3059490084985836,0.3176470588235294,,,7.0,LSTM
iter7,2,0.1397459165154265,0.2720848056537102,0.184652278177458,,,7.0,LSTM
iter7,Accuracy,0.4831247629882442,,,,,7.0,LSTM
iter7,MacroAUC,0.5962746211665078,,,,,7.0,LSTM
iter7,MicroAUC,0.6143347226518453,,,,,7.0,LSTM
iter7,0,0.6812985825331505,0.6157024793388429,0.6468417625352724,,,7.0,tabular_rf
iter7,1,0.4022108843537414,0.4084628670120898,0.4053127677806341,,,7.0,tabular_rf
iter7,2,0.2293706293706293,0.328,0.2699588477366255,,,7.0,tabular_rf
iter7,Accuracy,0.5215792054928887,,,,,7.0,tabular_rf
iter7,MacroAUC,0.648420822967,,,,,7.0,tabular_rf
iter7,0,0.759493670886076,0.024793388429752,0.0480192076830732,,,7.0,tabular_xgb
iter7,1,0.3105022831050228,0.4697754749568221,0.3738831615120275,,,7.0,tabular_xgb
iter7,2,0.153093012906097,0.688,0.2504550418638515,,,7.0,tabular_xgb
iter7,Accuracy,0.2324668955370279,,,,,7.0,tabular_xgb
iter7,MacroAUC,0.5741662542413216,,,,,7.0,tabular_xgb
iter7,0,0.8223214285714285,0.6732456140350878,0.7403536977491961,,,7.0,TF-IDF
iter7,1,0.5315436241610738,0.6513157894736842,0.5853658536585366,,,7.0,TF-IDF
iter7,2,0.316546762589928,0.4313725490196078,0.3651452282157676,,,7.0,TF-IDF
iter7,Accuracy,0.6349693251533742,,,,,7.0,TF-IDF
iter7,MacroAUC,0.7794722894224492,,,,,7.0,TF-IDF
iter7,0,0.7010050251256281,0.1692961165048543,0.2727272727272727,,,7.0,Transformer
iter7,1,0.2697632871817775,0.8555240793201133,0.4101867572156197,,,7.0,Transformer
iter7,2,0.0,0.0,0.0,,,7.0,Transformer
iter7,Accuracy,0.3348502085703451,,,,,7.0,Transformer
iter7,MacroAUC,0.5441860315037149,,,,,7.0,Transformer
iter7,MicroAUC,0.5571651143430274,,,,,7.0,Transformer
iter8,0,0.7191,0.5206,0.604,,,8.0,BERT Transformer
iter8,1,0.3552,0.6377,0.4562,,,8.0,BERT Transformer
